"season","team","kicker","kicker_id","distance","wind","roof_type","fg_result"
2018,"SF","R.Gould","00-0023252",30,3,"outdoors",1
2018,"LA","G.Zuerlein","00-0029621",28,3,"outdoors",1
2018,"LA","G.Zuerlein","00-0029621",51,3,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",54,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",34,8,"outdoors",1
2019,"NYJ","K.Vedvik","00-0034202",45,6,"outdoors",0
2019,"BUF","S.Hauschka","00-0025944",43,6,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",39,7,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",45,7,"outdoors",0
2019,"CIN","R.Bullock","00-0029421",27,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",64,15,"outdoors",0
2019,"DEN","B.McManus","00-0029822",26,15,"outdoors",1
2019,"DEN","B.McManus","00-0029822",26,15,"outdoors",1
2019,"DEN","B.McManus","00-0029822",39,15,"outdoors",1
2019,"LV","D.Carlson","00-0034161",29,15,"outdoors",1
2019,"DET","M.Prater","00-0023853",55,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",20,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",42,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",34,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",28,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",33,NA,"indoors",1
2019,"CHI","E.Pineiro","00-0034173",38,10,"outdoors",1
2019,"GB","M.Crosby","00-0025580",39,10,"outdoors",1
2019,"NO","W.Lutz","00-0032569",32,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",56,NA,"indoors",0
2019,"NO","W.Lutz","00-0032569",47,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",58,NA,"indoors",1
2019,"LAC","T.Long","00-0031543",40,10,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",46,10,"outdoors",0
2019,"IND","A.Vinatieri","00-0016919",44,10,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",29,10,"outdoors",0
2019,"KC","H.Butker","00-0033303",28,6,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",37,6,"outdoors",1
2019,"KC","H.Butker","00-0033303",25,6,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",23,6,"outdoors",1
2019,"KC","H.Butker","00-0033303",46,6,"outdoors",1
2019,"KC","H.Butker","00-0033303",35,6,"outdoors",1
2019,"CAR","J.Slye","00-0035192",53,3,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",49,3,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",56,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",46,3,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",27,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",52,3,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",41,3,"outdoors",0
2019,"NYG","A.Rosas","00-0032870",28,NA,"indoors",1
2019,"NE","S.Gostkowski","00-0024333",25,2,"outdoors",1
2019,"NE","S.Gostkowski","00-0024333",41,2,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",19,2,"outdoors",1
2019,"NE","S.Gostkowski","00-0024333",35,2,"outdoors",1
2019,"NE","S.Gostkowski","00-0024333",39,2,"outdoors",1
2019,"SF","R.Gould","00-0023252",29,9,"outdoors",1
2019,"SF","R.Gould","00-0023252",36,9,"outdoors",1
2019,"SF","R.Gould","00-0023252",57,9,"outdoors",0
2019,"TB","M.Gay","00-0035269",31,9,"outdoors",1
2019,"SF","R.Gould","00-0023252",47,9,"outdoors",1
2019,"TEN","C.Santos","00-0031203",37,10,"outdoors",1
2019,"TEN","C.Santos","00-0031203",53,10,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",41,4,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",48,4,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",22,4,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",22,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",33,8,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",21,8,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",21,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",28,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",51,8,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",48,5,"outdoors",0
2019,"DEN","B.McManus","00-0029822",43,3,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",40,3,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",52,3,"outdoors",1
2019,"DEN","B.McManus","00-0029822",32,3,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",53,3,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",23,3,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",48,3,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",46,3,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",43,3,"outdoors",1
2019,"DAL","B.Maher","00-0030332",25,7,"outdoors",1
2019,"TEN","C.Santos","00-0031203",49,1,"outdoors",1
2019,"TEN","C.Santos","00-0031203",45,1,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",39,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",40,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",22,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",32,NA,"indoors",1
2019,"LV","D.Carlson","00-0034161",29,13,"outdoors",1
2019,"DET","M.Prater","00-0023853",40,NA,"indoors",0
2019,"LAC","T.Long","00-0031543",39,NA,"indoors",1
2019,"LAC","T.Long","00-0031543",39,NA,"indoors",0
2019,"LAC","T.Long","00-0031543",41,NA,"indoors",0
2019,"MIN","D.Bailey","00-0028660",47,5,"outdoors",0
2019,"MIN","D.Bailey","00-0028660",31,5,"outdoors",1
2019,"NE","S.Gostkowski","00-0024333",48,4,"outdoors",0
2019,"NE","S.Gostkowski","00-0024333",28,4,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",24,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",34,4,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",22,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",52,4,"outdoors",1
2019,"NO","W.Lutz","00-0032569",42,4,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",50,NA,"outdoors",1
2019,"PHI","J.Elliott","00-0033787",34,NA,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",50,NA,"outdoors",0
2019,"PHI","J.Elliott","00-0033787",41,NA,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",41,3,"outdoors",1
2019,"SEA","J.Myers","00-0031492",58,3,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",33,3,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",52,5,"outdoors",0
2019,"CIN","R.Bullock","00-0029421",37,5,"outdoors",1
2019,"SF","R.Gould","00-0023252",33,5,"outdoors",1
2019,"SF","R.Gould","00-0023252",38,5,"outdoors",1
2019,"SF","R.Gould","00-0023252",39,5,"outdoors",0
2019,"TB","M.Gay","00-0035269",40,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",32,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",37,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",54,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",51,3,"outdoors",1
2019,"TB","M.Gay","00-0035269",42,3,"outdoors",0
2019,"TB","M.Gay","00-0035269",32,3,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",49,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",21,NA,"indoors",1
2019,"ATL","M.Bryant","00-0020578",34,NA,"indoors",1
2019,"KC","H.Butker","00-0033303",42,NA,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",39,NA,"outdoors",1
2019,"KC","H.Butker","00-0033303",36,NA,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",34,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",47,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",36,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",43,5,"outdoors",0
2019,"WAS","D.Hopkins","00-0030098",35,5,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",44,5,"outdoors",0
2019,"CHI","E.Pineiro","00-0034173",38,5,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",34,13,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",45,13,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",62,13,"outdoors",0
2019,"CIN","R.Bullock","00-0029421",43,13,"outdoors",1
2019,"GB","M.Crosby","00-0025580",42,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",30,7,"outdoors",1
2019,"GB","M.Crosby","00-0025580",41,7,"outdoors",1
2019,"GB","M.Crosby","00-0025580",45,7,"outdoors",0
2019,"PHI","J.Elliott","00-0033787",25,7,"outdoors",1
2019,"DET","M.Prater","00-0023853",25,7,"outdoors",1
2019,"DET","M.Prater","00-0023853",33,7,"outdoors",1
2019,"LAC","T.Long","00-0031543",34,4,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",56,4,"outdoors",0
2019,"LAC","T.Long","00-0031543",43,4,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",53,12,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",23,12,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",48,12,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",35,12,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",37,12,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",47,NA,"indoors",0
2019,"DAL","B.Maher","00-0030332",28,NA,"indoors",1
2019,"MIA","J.Sanders","00-0034794",22,NA,"indoors",1
2019,"MIA","J.Sanders","00-0034794",33,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",55,NA,"indoors",0
2019,"NYG","A.Rosas","00-0032870",36,11,"outdoors",1
2019,"TB","M.Gay","00-0035269",47,11,"outdoors",1
2019,"TB","M.Gay","00-0035269",27,11,"outdoors",1
2019,"TB","M.Gay","00-0035269",52,11,"outdoors",1
2019,"TB","M.Gay","00-0035269",23,11,"outdoors",1
2019,"TB","M.Gay","00-0035269",34,11,"outdoors",0
2019,"NE","S.Gostkowski","00-0024333",37,10,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",50,NA,"indoors",1
2019,"LV","D.Carlson","00-0034161",51,NA,"indoors",0
2019,"MIN","D.Bailey","00-0028660",24,NA,"indoors",1
2019,"PIT","C.Boswell","00-0031136",46,3,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",26,3,"outdoors",1
2019,"SF","R.Gould","00-0023252",24,3,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",40,9,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",48,9,"outdoors",1
2019,"CAR","J.Slye","00-0035192",48,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",52,NA,"indoors",0
2019,"HOU","K.Fairbairn","00-0032726",37,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",55,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",26,NA,"indoors",1
2019,"CIN","R.Bullock","00-0029421",28,1,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",29,1,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",49,1,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",24,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",41,8,"outdoors",1
2019,"CLE","A.Seibert","00-0035145",43,8,"outdoors",1
2019,"DAL","B.Maher","00-0030332",28,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",40,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",42,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",19,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",26,NA,"indoors",1
2019,"JAX","J.Lambo","00-0032087",25,14,"outdoors",1
2019,"DEN","B.McManus","00-0029822",33,14,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",40,14,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",34,14,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",33,14,"outdoors",1
2019,"DET","M.Prater","00-0023853",25,NA,"indoors",1
2019,"KC","H.Butker","00-0033303",36,NA,"indoors",0
2019,"KC","H.Butker","00-0033303",23,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",48,NA,"indoors",1
2019,"KC","H.Butker","00-0033303",44,NA,"indoors",1
2019,"DET","M.Prater","00-0023853",53,NA,"indoors",1
2019,"LAC","T.Long","00-0031543",44,15,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",30,15,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",50,15,"outdoors",0
2019,"MIA","J.Sanders","00-0034794",52,15,"outdoors",0
2019,"LAC","T.Long","00-0031543",45,15,"outdoors",1
2019,"LAC","T.Long","00-0031543",51,15,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",25,8,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",38,8,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",30,8,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",46,10,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",49,10,"outdoors",0
2019,"NE","S.Gostkowski","00-0024333",23,10,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",26,NA,"indoors",1
2019,"IND","A.Vinatieri","00-0016919",57,NA,"indoors",0
2019,"LV","D.Carlson","00-0034161",26,NA,"indoors",1
2019,"GB","M.Crosby","00-0025580",30,3,"outdoors",1
2019,"GB","M.Crosby","00-0025580",31,3,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",43,NA,"indoors",0
2019,"SEA","J.Myers","00-0031492",33,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",33,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",48,NA,"indoors",0
2019,"SEA","J.Myers","00-0031492",24,NA,"indoors",1
2019,"LA","G.Zuerlein","00-0029621",58,2,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",44,2,"outdoors",1
2019,"TB","M.Gay","00-0035269",58,2,"outdoors",1
2019,"TB","M.Gay","00-0035269",21,2,"outdoors",1
2019,"TEN","C.Santos","00-0031203",45,NA,"indoors",1
2019,"ATL","M.Bryant","00-0020578",32,NA,"indoors",0
2019,"ATL","M.Bryant","00-0020578",42,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",21,11,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",30,11,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",23,6,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",37,6,"outdoors",0
2019,"ARI","Z.Gonzalez","00-0033862",23,6,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",48,6,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",20,6,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",23,6,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",22,6,"outdoors",1
2019,"ARI","Z.Gonzalez","00-0033862",31,6,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",35,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",50,NA,"indoors",1
2019,"HOU","K.Fairbairn","00-0032726",26,NA,"indoors",1
2019,"BAL","J.Tucker","00-0029597",27,7,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",41,7,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",29,7,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",26,7,"outdoors",1
2019,"PIT","C.Boswell","00-0031136",33,7,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",48,7,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",46,7,"outdoors",1
2019,"TEN","C.Santos","00-0031203",50,13,"outdoors",0
2019,"TEN","C.Santos","00-0031203",36,13,"outdoors",0
2019,"TEN","C.Santos","00-0031203",33,13,"outdoors",0
2019,"TEN","C.Santos","00-0031203",53,13,"outdoors",0
2019,"LV","D.Carlson","00-0034161",41,15,"outdoors",1
2019,"SF","R.Gould","00-0023252",47,8,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",30,8,"outdoors",1
2019,"SF","R.Gould","00-0023252",52,8,"outdoors",0
2019,"SF","R.Gould","00-0023252",32,8,"outdoors",0
2019,"SF","R.Gould","00-0023252",44,8,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",48,12,"outdoors",0
2019,"DEN","B.McManus","00-0029822",40,12,"outdoors",1
2019,"DEN","B.McManus","00-0029822",54,12,"outdoors",0
2019,"LAC","C.McLaughlin","00-0035358",45,12,"outdoors",1
2019,"DEN","B.McManus","00-0029822",46,12,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",32,12,"outdoors",1
2019,"GB","M.Crosby","00-0025580",20,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",54,NA,"indoors",0
2019,"DAL","B.Maher","00-0030332",36,NA,"indoors",1
2019,"GB","M.Crosby","00-0025580",38,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",33,NA,"indoors",0
2019,"KC","H.Butker","00-0033303",29,3,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",32,3,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",32,3,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",31,3,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",29,3,"outdoors",1
2019,"KC","H.Butker","00-0033303",36,3,"outdoors",1
2019,"CAR","J.Slye","00-0035192",56,4,"outdoors",0
2019,"JAX","J.Lambo","00-0032087",35,4,"outdoors",1
2019,"CAR","J.Slye","00-0035192",46,4,"outdoors",0
2019,"JAX","J.Lambo","00-0032087",38,4,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",47,7,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",32,7,"outdoors",1
2019,"SEA","J.Myers","00-0031492",48,7,"outdoors",0
2019,"SEA","J.Myers","00-0031492",42,7,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",36,7,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",44,7,"outdoors",0
2019,"MIN","D.Bailey","00-0028660",31,10,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",48,10,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",32,10,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",32,10,"outdoors",1
2019,"MIN","D.Bailey","00-0028660",45,10,"outdoors",1
2019,"NE","M.Nugent","00-0023482",37,8,"outdoors",1
2019,"NE","M.Nugent","00-0023482",23,8,"outdoors",1
2019,"NYJ","S.Ficken","00-0033138",55,10,"outdoors",0
2019,"PHI","J.Elliott","00-0033787",28,10,"outdoors",1
2019,"NO","W.Lutz","00-0032569",29,NA,"indoors",1
2019,"TB","M.Gay","00-0035269",42,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",39,NA,"indoors",1
2019,"ATL","M.Bryant","00-0020578",29,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",22,NA,"indoors",1
2019,"ATL","M.Bryant","00-0020578",44,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",49,14,"outdoors",1
2019,"CAR","J.Slye","00-0035192",60,14,"outdoors",0
2019,"CAR","J.Slye","00-0035192",46,14,"outdoors",1
2019,"TB","M.Gay","00-0035269",54,14,"outdoors",1
2019,"CAR","J.Slye","00-0035192",29,14,"outdoors",1
2019,"CAR","J.Slye","00-0035192",41,14,"outdoors",0
2019,"BAL","J.Tucker","00-0029597",40,7,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",22,7,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",49,7,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",21,7,"outdoors",1
2019,"DAL","B.Maher","00-0030332",50,7,"outdoors",1
2019,"DAL","B.Maher","00-0030332",62,7,"outdoors",1
2019,"DAL","B.Maher","00-0030332",32,7,"outdoors",1
2019,"DAL","B.Maher","00-0030332",40,7,"outdoors",0
2019,"NYJ","S.Ficken","00-0033138",38,7,"outdoors",1
2019,"DET","M.Prater","00-0023853",26,5,"outdoors",1
2019,"DET","M.Prater","00-0023853",22,5,"outdoors",1
2019,"GB","M.Crosby","00-0025580",37,5,"outdoors",1
2019,"GB","M.Crosby","00-0025580",48,5,"outdoors",1
2019,"DET","M.Prater","00-0023853",41,5,"outdoors",1
2019,"DET","M.Prater","00-0023853",51,5,"outdoors",1
2019,"DET","M.Prater","00-0023853",54,5,"outdoors",1
2019,"GB","M.Crosby","00-0025580",23,5,"outdoors",1
2019,"KC","H.Butker","00-0033303",41,2,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",44,2,"outdoors",1
2019,"KC","H.Butker","00-0033303",50,2,"outdoors",0
2019,"HOU","K.Fairbairn","00-0032726",46,2,"outdoors",0
2019,"NO","W.Lutz","00-0032569",47,3,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",22,3,"outdoors",1
2019,"NO","W.Lutz","00-0032569",21,3,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",32,3,"outdoors",1
2019,"NE","M.Nugent","00-0023482",40,13,"outdoors",0
2019,"MIN","D.Bailey","00-0028660",39,NA,"indoors",1
2019,"PHI","J.Elliott","00-0033787",53,NA,"indoors",1
2019,"PHI","J.Elliott","00-0033787",40,NA,"indoors",1
2019,"LAC","C.McLaughlin","00-0035358",43,9,"outdoors",0
2019,"PIT","C.Boswell","00-0031136",20,9,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",38,9,"outdoors",1
2019,"SEA","J.Myers","00-0031492",38,20,"outdoors",1
2019,"SEA","J.Myers","00-0031492",20,20,"outdoors",1
2019,"SF","R.Gould","00-0023252",55,2,"outdoors",0
2019,"SF","R.Gould","00-0023252",25,2,"outdoors",1
2019,"SF","R.Gould","00-0023252",34,2,"outdoors",1
2019,"DEN","B.McManus","00-0029822",31,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",53,7,"outdoors",1
2019,"DEN","B.McManus","00-0029822",48,7,"outdoors",1
2019,"MIA","J.Sanders","00-0034794",39,13,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",21,13,"outdoors",1
2019,"WAS","D.Hopkins","00-0030098",55,13,"outdoors",0
2019,"ARI","Z.Gonzalez","00-0033862",47,3,"outdoors",1
2019,"NYG","A.Rosas","00-0032870",37,3,"outdoors",0
2019,"ARI","Z.Gonzalez","00-0033862",35,3,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",25,8,"outdoors",1
2019,"BAL","J.Tucker","00-0029597",28,8,"outdoors",1
2019,"SEA","J.Myers","00-0031492",34,8,"outdoors",1
2019,"SEA","J.Myers","00-0031492",31,8,"outdoors",1
2019,"SEA","J.Myers","00-0031492",53,8,"outdoors",0
2019,"BAL","J.Tucker","00-0029597",22,8,"outdoors",1
2019,"SEA","J.Myers","00-0031492",35,8,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",47,NA,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",31,NA,"outdoors",1
2019,"HOU","K.Fairbairn","00-0032726",26,NA,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",21,2,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",29,2,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",37,2,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",38,2,"outdoors",1
2019,"JAX","J.Lambo","00-0032087",26,2,"outdoors",1
2019,"KC","H.Butker","00-0033303",33,6,"outdoors",1
2019,"KC","H.Butker","00-0033303",20,6,"outdoors",1
2019,"DEN","B.McManus","00-0029822",45,6,"outdoors",0
2019,"KC","H.Butker","00-0033303",39,6,"outdoors",1
2019,"TEN","C.Parkey","00-0030850",45,2,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",29,2,"outdoors",1
2019,"LAC","C.McLaughlin","00-0035358",50,2,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",52,NA,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",40,NA,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",55,NA,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",25,NA,"outdoors",1
2019,"ATL","M.Bryant","00-0020578",50,NA,"outdoors",0
2019,"LA","G.Zuerlein","00-0029621",20,NA,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",39,7,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",43,7,"outdoors",1
2019,"BUF","S.Hauschka","00-0025944",45,7,"outdoors",1
2019,"DET","M.Prater","00-0023853",46,NA,"indoors",1
2019,"MIN","D.Bailey","00-0028660",45,NA,"indoors",0
2019,"NE","M.Nugent","00-0023482",34,0,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",46,6,"outdoors",1
2019,"NO","W.Lutz","00-0032569",39,6,"outdoors",1
2019,"NO","W.Lutz","00-0032569",42,6,"outdoors",0
2019,"NO","W.Lutz","00-0032569",52,6,"outdoors",0
2019,"NO","W.Lutz","00-0032569",30,6,"outdoors",1
2019,"LV","D.Carlson","00-0034161",45,6,"outdoors",1
2019,"DAL","B.Maher","00-0030332",26,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",63,NA,"indoors",1
2019,"PHI","J.Elliott","00-0033787",38,NA,"indoors",1
2019,"DAL","B.Maher","00-0030332",29,NA,"indoors",1
2019,"WAS","D.Hopkins","00-0030098",39,12,"outdoors",0
2019,"SF","R.Gould","00-0023252",45,12,"outdoors",0
2019,"SF","R.Gould","00-0023252",28,12,"outdoors",1
2019,"SF","R.Gould","00-0023252",22,12,"outdoors",1
2019,"SF","R.Gould","00-0023252",29,12,"outdoors",1
2019,"NO","W.Lutz","00-0032569",47,NA,"indoors",0
2019,"ARI","Z.Gonzalez","00-0033862",31,NA,"indoors",1
2019,"NO","W.Lutz","00-0032569",26,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",31,NA,"indoors",1
2019,"ARI","Z.Gonzalez","00-0033862",50,NA,"indoors",1
2019,"CAR","J.Slye","00-0035192",41,19,"outdoors",1
2019,"SF","R.Gould","00-0023252",20,19,"outdoors",1
2019,"LA","G.Zuerlein","00-0029621",23,5,"outdoors",1
2019,"CIN","R.Bullock","00-0029421",28,5,"outdoors",1
2019,"NE","M.Nugent","00-0023482",20,11,"outdoors",1
2019,"NE","M.Nugent","00-0023482",29,11,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",38,11,"outdoors",1
2019,"NE","M.Nugent","00-0023482",29,11,"outdoors",1
2019,"NE","M.Nugent","00-0023482",34,11,"outdoors",0
2019,"CLE","A.Seibert","00-0035145",47,11,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",45,NA,"outdoors",0
2019,"DEN","B.McManus","00-0029822",21,NA,"outdoors",1
2019,"DEN","B.McManus","00-0029822",29,NA,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",55,NA,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",45,NA,"outdoors",1
2019,"IND","A.Vinatieri","00-0016919",51,NA,"outdoors",1
2019,"KC","H.Butker","00-0033303",50,5,"outdoors",0
2019,"KC","H.Butker","00-0033303",28,5,"outdoors",1
2019,"GB","M.Crosby","00-0025580",35,5,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",33,9,"outdoors",0
2019,"CHI","E.Pineiro","00-0034173",22,9,"outdoors",1
2019,"CHI","E.Pineiro","00-0034173",25,9,"outdoors",1
